Invoice #;Date;Operation Type (purchase / relocation);Product;Quantity;Cost Price;Total;Supplier;Store
960351;2/1/2017; Purchase;" Hard Drive Type 4; Samsung";4;12;48;C;12
960352;2/1/2017; Purchase;" Phone Type 1; Samsung";13;348;4524;B;12
960353;2/1/2017; Purchase;" Speakers Type 7; HP";6;192;1152;C;12
960354;2/1/2017; Purchase;" Desktop Type 4; Huawei";13;75;975;C;12
960355;2/1/2017; Purchase;" Hard Drive Type 5; Dell";23;34;782;C;12
960356;2/1/2017; Purchase;" Desktop Type 2; Samsung";11;406;4466;C;12
960357;2/1/2017; Purchase;" Speakers Type 5; Huawei";1;1466;1466;C;12
960358;2/1/2017; Purchase;" Hard Drive Type 2; Dell";12;36;432;C;12
960359;2/1/2017; Purchase;" Speakers Type 6; Huawei";15;575;8625;C;12
960360;2/1/2017; Purchase;" Laptop Type 3; Dell";10;4;40;A;12
960361;2/1/2017; Purchase;" Laptop Type 1; Huawei";24;339;8136;C;12
960362;2/1/2017; Purchase;" Headphones Type 4; HP";21;10;210;A;12
960363;2/1/2017; Purchase;" Hard Drive Type 5; HP";10;18;180;C;12
960364;2/1/2017; Purchase;" Tablet Type 6; Huawei";19;49;931;C;12
960365;2/1/2017; Purchase;" Desktop Type 7; Huawei";19;16;304;C;12
960366;2/1/2017; Purchase;" Hard Drive Type 5; Samsung";13;187;2431;A;12
960367;2/1/2017; Purchase;" Laptop Type 5; Dell";4;211;844;C;12
960368;2/1/2017; Purchase;" Hard Drive Type 5; Samsung";10;59;590;B;12
960369;2/1/2017; Purchase;" Tablet Type 6; Dell";13;94;1222;C;12
960370;2/1/2017; Purchase;" Hard Drive Type 5; Samsung";15;11;165;C;12
960371;2/1/2017; Purchase;" Desktop Type 9; Dell";14;24;336;C;12
960372;2/1/2017; Purchase;" Desktop Type 12; Huawei";17;4;68;B;12
960373;2/1/2017; Purchase;" Phone Type 6; Samsung";3;770;2310;C;12
960374;2/1/2017; Purchase;" Phone Type 1; Samsung";13;272;3536;C;12
960375;2/1/2017; Purchase;" Phone Type 2; HP";9;104;936;B;12
960376;2/1/2017; Purchase;" Mouse Type 6; Huawei";20;437;8740;A;12
960377;2/1/2017; Purchase;" Desktop Type 3; Samsung";17;48;816;C;12
960378;2/1/2017; Purchase;" Keyboard Type 1; Huawei";6;6;36;C;12
960379;2/1/2017; Purchase;" Microphone Type 3; Samsung";12;1099;13188;C;12
960380;2/1/2017; Purchase;" Smart Watch Type 1; HP";16;1599;25584;C;12
960381;2/1/2017; Purchase;" Speakers Type 2; Dell";14;121;1694;C;12
960382;2/1/2017; Purchase;" Laptop Type 3; Samsung";11;33;363;A;12
960383;2/1/2017; Purchase;" Hard Drive Type 1; Samsung";15;45;675;C;12
960384;2/1/2017; Purchase;" Speakers Type 6; Samsung";9;29;261;C;12
960385;2/1/2017; Purchase;" Microphone Type 2; Samsung";15;27;405;C;12
960386;2/1/2017; Purchase;" Laptop Type 4; Huawei";15;59;885;A;12
960387;2/1/2017; Purchase;" Smart Watch Type 1; Huawei";6;211;1266;C;12
960388;2/1/2017; Purchase;" Phone Type 4; Huawei";14;27;378;C;12
960389;2/1/2017; Purchase;" Microphone Type 2; Huawei";21;325;6825;C;12
960390;2/1/2017; Purchase;" Speakers Type 5; Samsung";2;77;154;C;12
960391;2/1/2017; Purchase;" Keyboard Type 4; Dell";24;279;6696;C;12
960392;2/1/2017; Purchase;" Microphone Type 3; Samsung";13;80;1040;C;12
960393;2/1/2017; Purchase;" Speakers Type 3; Samsung";9;36;324;C;12
960394;2/1/2017; Purchase;" Headphones Type 2; Dell";3;16;48;A;12
960395;2/1/2017; Purchase;" Phone Type 2; HP";24;1599;38376;C;12
960396;2/1/2017; Purchase;" Desktop Type 3; HP";10;584;5840;C;12
960397;2/1/2017; Purchase;" Headphones Type 5; Samsung";16;26;416;C;12
960398;2/1/2017; Purchase;" Monitor Type 2; Huawei";15;78;1170;C;12
960399;2/1/2017; Purchase;" Laptop Type 3; Huawei";15;172;2580;C;12
960400;2/1/2017; Purchase;" Monitor Type 4; Samsung";21;406;8526;C;12
960401;2/1/2017; Purchase;" Hard Drive Type 8; Huawei";18;55;990;A;12
960402;2/1/2017; Purchase;" Tablet Type 5; HP";18;922;16596;B;12
960403;2/1/2017; Purchase;" Desktop Type 1; Samsung";16;55;880;C;12
960404;2/1/2017; Purchase;" Phone Type 11; Dell";24;170;4080;B;12
960405;2/1/2017; Purchase;" Speakers Type 7; Dell";14;55;770;C;12
960406;2/1/2017; Purchase;" Mouse Type 2; Samsung";22;509;11198;B;12
960407;2/1/2017; Purchase;" Laptop Type 6; HP";4;243;972;A;12
960408;2/1/2017; Purchase;" Laptop Type 5; HP";14;309;4326;A;12
960409;2/1/2017; Purchase;" Tablet Type 4; Samsung";15;211;3165;C;12
960410;2/1/2017; Purchase;" Microphone Type 3; HP";15;237;3555;C;12
960411;2/1/2017; Purchase;" Desktop Type 6; HP";4;22;88;A;12
960412;2/1/2017; Purchase;" Monitor Type 2; Dell";22;131;2882;C;12
960413;2/1/2017; Purchase;" Keyboard Type 3; HP";14;39;546;C;12
960414;2/1/2017; Purchase;" Tablet Type 6; HP";5;36;180;C;12
960415;2/1/2017; Purchase;" Desktop Type 8; Dell";2;264;528;C;12
960416;2/1/2017; Purchase;" Tablet Type 4; HP";2;43;86;C;12
960417;2/1/2017; Purchase;" Headphones Type 1; HP";19;1572;29868;B;12
960418;2/1/2017; Purchase;" Hard Drive Type 5; Dell";6;39;234;C;12
960419;2/1/2017; Purchase;" Desktop Type 9; Dell";21;14;294;C;12
960420;2/1/2017; Purchase;" Monitor Type 4; HP";18;20;360;C;12
960421;2/1/2017; Purchase;" Speakers Type 1; Dell";3;1172;3516;C;12
960422;2/1/2017; Purchase;" Monitor Type 3; Huawei";17;187;3179;A;12
960423;2/1/2017; Purchase;" Hard Drive Type 5; Huawei";16;364;5824;C;12
960424;2/1/2017; Purchase;" Tablet Type 1; Huawei";21;17;357;B;12
960425;2/1/2017; Purchase;" Mouse Type 3; Samsung";17;65;1105;B;12
960426;2/1/2017; Purchase;" Laptop Type 6; Huawei";15;16;240;B;12
960427;2/1/2017; Purchase;" Hard Drive Type 7; Samsung";24;36;864;C;12
960428;2/1/2017; Purchase;" Speakers Type 5; Samsung";7;56;392;B;12
960429;2/1/2017; Purchase;" Tablet Type 4; Dell";11;26;286;C;12
960430;2/1/2017; Purchase;" Microphone Type 2; HP";13;237;3081;A;12
960431;2/1/2017; Purchase;" Desktop Type 9; Dell";20;178;3560;C;12
960432;2/1/2017; Purchase;" Memory Type 1; Dell";3;18;54;C;12
960433;2/1/2017; Purchase;" Memory Type 1; Dell";15;102;1530;A;12
960434;2/1/2017; Purchase;" Keyboard Type 2; Dell";21;1586;33306;C;12
960435;2/1/2017; Purchase;" Monitor Type 2; HP";6;127;762;C;12
960436;2/1/2017; Purchase;" Tablet Type 3; HP";13;86;1118;A;12
960437;2/1/2017; Purchase;" Desktop Type 10; Samsung";4;136;544;C;12
960438;2/1/2017; Purchase;" Keyboard Type 4; Huawei";19;439;8341;C;12
960439;2/1/2017; Purchase;" Desktop Type 3; HP";13;319;4147;C;12
960440;2/1/2017; Purchase;" Phone Type 5; Dell";12;25;300;C;12
960441;2/1/2017; Purchase;" Desktop Type 4; HP";18;9;162;A;12
960442;2/1/2017; Purchase;" Charger Type 2; Huawei";20;770;15400;C;12
960443;2/1/2017; Purchase;" Headphones Type 3; Huawei";3;913;2739;C;12
960444;2/1/2017; Purchase;" Phone Type 1; HP";3;307;921;B;12
960445;2/1/2017; Purchase;" Hard Drive Type 1; HP";11;42;462;B;12
960446;2/1/2017; Purchase;" Hard Drive Type 5; Samsung";17;234;3978;B;12
960447;2/1/2017; Purchase;" Phone Type 4; Huawei";10;85;850;C;12
960448;2/1/2017; Purchase;" Keyboard Type 1; Huawei";13;16;208;C;12
960449;2/1/2017; Purchase;" Phone Type 6; Dell";22;205;4510;C;12
960450;2/1/2017; Purchase;" Headphones Type 4; HP";9;425;3825;C;12
960451;2/1/2017; Purchase;" Desktop Type 10; Dell";7;348;2436;C;12
960452;2/1/2017; Purchase;" Desktop Type 1; Dell";17;46;782;B;12
960453;2/1/2017; Purchase;" Smart Watch Type 1; Dell";13;77;1001;C;12
960454;2/1/2017; Purchase;" Tablet Type 2; Dell";16;509;8144;A;12
960455;2/1/2017; Purchase;" Speakers Type 2; HP";9;180;1620;C;12
960456;2/1/2017; Purchase;" Mouse Type 4; Dell";8;42;336;A;12
960457;2/1/2017; Purchase;" Desktop Type 8; Samsung";19;133;2527;A;12
960458;2/1/2017; Purchase;" Hard Drive Type 2; HP";12;81;972;C;12
960459;2/1/2017; Purchase;" Mouse Type 2; Samsung";12;300;3600;C;12
960460;2/1/2017; Purchase;" Mouse Type 5; HP";8;11;88;C;12
960461;2/1/2017; Purchase;" Desktop Type 3; HP";11;789;8679;C;12
960462;2/1/2017; Purchase;" Phone Type 4; Samsung";5;86;430;C;12
960463;2/1/2017; Purchase;" Headphones Type 2; Huawei";15;65;975;B;12
960464;2/1/2017; Purchase;" Phone Type 2; Samsung";1;268;268;A;12
960465;2/1/2017; Purchase;" Phone Type 1; HP";13;22;286;C;12
960466;2/1/2017; Purchase;" Microphone Type 3; Huawei";13;509;6617;C;12
960467;2/1/2017; Purchase;" Hard Drive Type 5; HP";3;34;102;C;12
960468;2/1/2017; Purchase;" Speakers Type 6; Huawei";6;34;204;C;12
960469;2/1/2017; Purchase;" Monitor Type 4; Dell";18;12;216;C;12
960470;2/1/2017; Purchase;" Smart Watch Type 1; HP";5;76;380;C;12
960471;2/1/2017; Purchase;" Phone Type 9; Samsung";6;259;1554;A;12
960472;2/1/2017; Purchase;" Tablet Type 2; Samsung";18;259;4662;C;12
960473;2/1/2017; Purchase;" Keyboard Type 2; Samsung";13;16;208;B;12
960474;2/1/2017; Purchase;" Desktop Type 3; HP";13;178;2314;C;12
960475;2/1/2017; Purchase;" Keyboard Type 3; HP";6;374;2244;C;12
960476;2/1/2017; Purchase;" Tablet Type 1; HP";19;286;5434;B;12
960477;2/1/2017; Purchase;" Speakers Type 4; Huawei";12;10;120;C;12
960478;2/1/2017; Purchase;" Speakers Type 4; Samsung";15;38;570;C;12
960479;2/1/2017; Purchase;" Hard Drive Type 3; HP";19;257;4883;C;12
960480;2/1/2017; Purchase;" Keyboard Type 1; Dell";9;33;297;C;12
960481;2/1/2017; Purchase;" Headphones Type 5; Dell";21;55;1155;B;12
960482;2/1/2017; Purchase;" Memory Type 1; Huawei";16;364;5824;A;12
960483;2/1/2017; Purchase;" Hard Drive Type 8; Samsung";20;39;780;A;12
960484;2/1/2017; Purchase;" Mouse Type 3; Huawei";11;316;3476;C;12
960485;2/1/2017; Purchase;" Speakers Type 6; Dell";17;26;442;A;12
960486;2/1/2017; Purchase;" Desktop Type 10; Dell";14;242;3388;B;12
960487;2/1/2017; Purchase;" Hard Drive Type 2; Huawei";3;419;1257;C;12
960488;2/1/2017; Purchase;" Mouse Type 4; Dell";16;224;3584;A;12
960489;2/1/2017; Purchase;" Microphone Type 2; HP";20;192;3840;C;12
960490;2/1/2017; Purchase;" Desktop Type 9; Samsung";24;38;912;C;12
960491;2/1/2017; Purchase;" Keyboard Type 1; Huawei";2;16;32;A;12
960492;2/1/2017; Purchase;" Phone Type 8; Dell";5;458;2290;C;12
960493;2/1/2017; Purchase;" Headphones Type 1; Samsung";2;29;58;A;12
960494;2/1/2017; Purchase;" Hard Drive Type 5; HP";4;9;36;C;12
960495;2/1/2017; Purchase;" Tablet Type 5; Huawei";16;13;208;C;12
960496;2/1/2017; Purchase;" Laptop Type 2; Dell";15;178;2670;C;12
960497;2/1/2017; Purchase;" Memory Type 2; Dell";18;437;7866;C;12
960498;2/1/2017; Purchase;" Hard Drive Type 3; Samsung";14;33;462;B;12
960499;2/1/2017; Purchase;" Keyboard Type 1; HP";5;266;1330;C;12
960500;2/1/2017; Purchase;" Phone Type 1; Samsung";5;257;1285;A;12
960501;2/1/2017; Purchase;" Mouse Type 2; Dell";7;43;301;A;12
960502;2/1/2017; Purchase;" Microphone Type 1; HP";21;78;1638;C;12
960503;2/1/2017; Purchase;" Headphones Type 5; Huawei";19;16;304;A;12
960504;2/1/2017; Purchase;" Microphone Type 2; Dell";10;170;1700;C;12
960505;2/1/2017; Purchase;" Mouse Type 3; HP";15;264;3960;A;12
960506;2/1/2017; Purchase;" Headphones Type 5; Samsung";19;340;6460;C;12
960507;2/1/2017; Purchase;" Desktop Type 3; HP";23;202;4646;C;12
960508;2/1/2017; Purchase;" Charger Type 1; HP";14;10;140;C;12
960509;2/1/2017; Purchase;" Microphone Type 3; HP";3;178;534;B;12
960510;2/1/2017; Purchase;" Hard Drive Type 1; HP";10;16;160;C;12
960511;2/1/2017; Purchase;" Microphone Type 3; HP";12;433;5196;C;12
960512;2/1/2017; Purchase;" Phone Type 7; Dell";16;46;736;B;12
960513;2/1/2017; Purchase;" Hard Drive Type 3; Samsung";1;59;59;C;12
960514;2/1/2017; Purchase;" Smart Watch Type 1; Dell";16;43;688;C;12
960515;2/1/2017; Purchase;" Tablet Type 1; Samsung";15;33;495;C;12
960516;2/1/2017; Purchase;" Monitor Type 2; HP";10;18;180;A;12
960517;2/1/2017; Purchase;" Monitor Type 2; Dell";23;41;943;B;12
960518;2/1/2017; Purchase;" Headphones Type 1; Samsung";1;81;81;C;12
960519;2/1/2017; Purchase;" Desktop Type 5; HP";20;10;200;A;12
960520;2/1/2017; Purchase;" Microphone Type 3; Dell";18;12;216;C;12
960521;2/1/2017; Purchase;" Phone Type 5; Samsung";18;242;4356;C;12
960522;2/1/2017; Purchase;" Tablet Type 4; HP";11;33;363;B;12
960523;2/1/2017; Purchase;" Hard Drive Type 7; Huawei";21;16;336;B;12
960524;2/1/2017; Purchase;" Monitor Type 1; Huawei";4;22;88;C;12
960525;2/1/2017; Purchase;" Phone Type 5; Dell";10;554;5540;A;12
960526;2/1/2017; Purchase;" Memory Type 3; Samsung";14;39;546;C;12
960527;2/1/2017; Purchase;" Mouse Type 7; Huawei";13;311;4043;B;12
960528;2/1/2017; Purchase;" Laptop Type 1; Huawei";8;45;360;C;12
960529;2/1/2017; Purchase;" Speakers Type 7; Samsung";17;78;1326;C;12
960530;2/1/2017; Purchase;" Mouse Type 3; Samsung";24;121;2904;C;12
960531;2/1/2017; Purchase;" Phone Type 6; Dell";11;1485;16335;A;12
960532;2/1/2017; Purchase;" Hard Drive Type 7; Dell";1;82;82;A;12
960533;2/1/2017; Purchase;" Memory Type 2; Huawei";4;39;156;B;12
960534;2/1/2017; Purchase;" Smart Watch Type 1; Samsung";21;39;819;C;12
960535;2/1/2017; Purchase;" Desktop Type 8; Dell";17;211;3587;C;12
960536;2/1/2017; Purchase;" Phone Type 12; Dell";13;6;78;C;12
960537;2/1/2017; Purchase;" Phone Type 3; Dell";7;27;189;C;12
960538;2/1/2017; Purchase;" Headphones Type 5; HP";19;18;342;C;12
960539;2/1/2017; Purchase;" Charger Type 1; Samsung";6;21;126;B;12
960540;2/1/2017; Purchase;" Laptop Type 1; HP";23;12;276;C;12
960541;2/1/2017; Purchase;" Phone Type 12; Samsung";1;18;18;C;12
960542;2/1/2017; Purchase;" Hard Drive Type 2; HP";16;178;2848;C;12
960543;2/1/2017; Purchase;" Desktop Type 3; HP";2;7;14;B;12
960544;2/1/2017; Purchase;" Desktop Type 9; Dell";13;42;546;C;12
960545;2/1/2017; Purchase;" Hard Drive Type 1; Dell";16;33;528;C;12
960546;2/1/2017; Purchase;" Desktop Type 10; Huawei";24;42;1008;B;12
960547;2/1/2017; Purchase;" Speakers Type 5; Huawei";9;461;4149;A;12
960548;2/1/2017; Purchase;" Phone Type 1; HP";6;39;234;C;12
960549;2/1/2017; Purchase;" Phone Type 3; Dell";3;224;672;C;12
960550;2/1/2017; Purchase;" Tablet Type 5; Dell";23;370;8510;C;12
960551;2/1/2017; Purchase;" Desktop Type 9; Dell";16;76;1216;C;12
960552;2/1/2017; Purchase;" Speakers Type 7; Huawei";12;85;1020;C;12
960553;2/1/2017; Purchase;" Desktop Type 1; HP";19;45;855;C;12
960554;2/1/2017; Purchase;" Desktop Type 8; HP";19;321;6099;C;12
960555;2/1/2017; Purchase;" Keyboard Type 1; Samsung";6;34;204;A;12
960556;2/1/2017; Purchase;" Phone Type 12; HP";24;474;11376;C;12
960557;2/1/2017; Purchase;" Laptop Type 4; Samsung";24;348;8352;B;12
960558;2/1/2017; Purchase;" Mouse Type 6; Samsung";6;118;708;C;12
960559;2/1/2017; Purchase;" Headphones Type 1; Dell";3;116;348;C;12
960560;2/1/2017; Purchase;" Desktop Type 12; Huawei";8;374;2992;C;12
960561;2/1/2017; Purchase;" Keyboard Type 4; Dell";5;38;190;C;12
960562;2/1/2017; Purchase;" Charger Type 1; Samsung";1;9;9;C;12
960563;2/1/2017; Purchase;" Laptop Type 5; Huawei";17;584;9928;C;12
960564;2/1/2017; Purchase;" Mouse Type 7; Dell";10;22;220;C;12
960565;2/1/2017; Purchase;" Phone Type 9; Dell";13;11;143;C;12
960566;2/1/2017; Purchase;" Desktop Type 7; Huawei";12;316;3792;C;12
960567;2/1/2017; Purchase;" Desktop Type 5; Huawei";22;115;2530;C;12
960568;2/1/2017; Purchase;" Tablet Type 6; Huawei";21;84;1764;C;12
960569;2/1/2017; Purchase;" Desktop Type 6; Samsung";20;224;4480;C;12
960570;2/1/2017; Purchase;" Mouse Type 6; Dell";19;425;8075;C;12
960571;2/1/2017; Purchase;" Monitor Type 2; Huawei";10;284;2840;B;12
960572;2/1/2017; Purchase;" Desktop Type 6; Samsung";7;432;3024;C;12
960573;2/1/2017; Purchase;" Desktop Type 8; Samsung";4;18;72;B;12
960574;2/1/2017; Purchase;" Desktop Type 6; Samsung";7;7;49;B;12
960575;2/1/2017; Purchase;" Monitor Type 3; Huawei";20;749;14980;C;12
960576;2/1/2017; Purchase;" Smart Watch Type 2; Dell";2;275;550;C;12
960577;2/1/2017; Purchase;" Phone Type 11; Dell";9;29;261;C;12
960578;2/1/2017; Purchase;" Microphone Type 3; Samsung";20;178;3560;C;12
960579;2/1/2017; Purchase;" Keyboard Type 1; Huawei";8;509;4072;C;12
960580;2/1/2017; Purchase;" Hard Drive Type 3; Samsung";3;32;96;C;12
960581;2/1/2017; Purchase;" Tablet Type 2; Samsung";9;279;2511;C;12
960582;2/1/2017; Purchase;" Desktop Type 7; Samsung";24;80;1920;C;12
960583;2/1/2017; Purchase;" Tablet Type 6; Huawei";4;257;1028;C;12
960584;2/1/2017; Purchase;" Headphones Type 5; Huawei";11;432;4752;C;12
960585;2/1/2017; Purchase;" Keyboard Type 4; Huawei";15;120;1800;C;12
960586;2/1/2017; Purchase;" Mouse Type 7; HP";12;509;6108;A;12
960587;2/1/2017; Purchase;" Smart Watch Type 1; Dell";10;29;290;A;12
960588;2/1/2017; Purchase;" Laptop Type 5; Huawei";7;406;2842;C;12
960589;2/1/2017; Purchase;" Hard Drive Type 5; Samsung";22;374;8228;C;12
960590;2/1/2017; Purchase;" Monitor Type 4; Huawei";16;37;592;C;12
960591;2/1/2017; Purchase;" Monitor Type 1; Dell";10;380;3800;C;12
960592;2/1/2017; Purchase;" Hard Drive Type 4; Dell";9;1315;11835;C;12
960593;2/1/2017; Purchase;" Laptop Type 6; Samsung";3;24;72;C;12
960594;2/1/2017; Purchase;" Microphone Type 2; HP";4;51;204;C;12
960595;2/1/2017; Purchase;" Speakers Type 2; Samsung";1;243;243;B;12
960596;2/1/2017; Purchase;" Speakers Type 2; Samsung";2;16;32;A;12
960597;2/1/2017; Purchase;" Phone Type 1; Samsung";19;7;133;B;12
960598;2/1/2017; Purchase;" Microphone Type 1; Dell";9;1026;9234;B;12
960599;2/1/2017; Purchase;" Phone Type 8; HP";16;10;160;C;12
960600;2/1/2017; Purchase;" Headphones Type 6; Huawei";5;325;1625;B;12
960601;2/1/2017; Purchase;" Tablet Type 6; Dell";21;406;8526;A;12
960602;2/1/2017; Purchase;" Laptop Type 2; HP";9;324;2916;C;12
960603;2/1/2017; Purchase;" Desktop Type 9; Huawei";2;172;344;C;12
960604;2/1/2017; Purchase;" Monitor Type 2; HP";22;272;5984;C;12
960605;2/1/2017; Purchase;" Hard Drive Type 3; Samsung";10;22;220;B;12
960606;2/1/2017; Purchase;" Keyboard Type 1; HP";17;102;1734;C;12
960607;2/1/2017; Purchase;" Tablet Type 2; Dell";21;272;5712;C;12
960608;2/1/2017; Purchase;" Desktop Type 2; Dell";6;458;2748;B;12
960609;2/1/2017; Purchase;" Phone Type 7; Huawei";16;272;4352;B;12
960610;2/1/2017; Purchase;" Phone Type 4; Huawei";6;133;798;C;12
960611;2/1/2017; Purchase;" Phone Type 6; Dell";21;151;3171;C;12
960612;2/1/2017; Purchase;" Headphones Type 3; Dell";23;319;7337;C;12
960613;2/1/2017; Purchase;" Hard Drive Type 1; Huawei";18;36;648;C;12
960614;2/1/2017; Purchase;" Microphone Type 2; Huawei";14;39;546;C;12
960615;2/1/2017; Purchase;" Hard Drive Type 5; HP";24;39;936;C;12
960616;2/1/2017; Purchase;" Tablet Type 1; Dell";6;202;1212;C;12
960617;2/1/2017; Purchase;" Phone Type 8; Huawei";17;304;5168;B;12
960618;2/1/2017; Purchase;" Desktop Type 2; HP";9;172;1548;C;12
960619;2/1/2017; Purchase;" Hard Drive Type 5; Samsung";10;18;180;B;12
960620;2/1/2017; Purchase;" Microphone Type 3; Samsung";19;16;304;C;12
960621;2/1/2017; Purchase;" Hard Drive Type 5; HP";5;11;55;C;12
960622;2/1/2017; Purchase;" Microphone Type 3; Samsung";8;224;1792;C;12
960623;2/1/2017; Purchase;" Tablet Type 5; Dell";20;1026;20520;A;12
960624;2/1/2017; Purchase;" Tablet Type 2; HP";19;55;1045;C;12
960625;2/1/2017; Purchase;" Mouse Type 5; HP";8;151;1208;C;12
960626;2/1/2017; Purchase;" Laptop Type 5; Samsung";24;104;2496;C;12
960627;2/1/2017; Purchase;" Phone Type 1; Samsung";5;61;305;A;12
960628;2/1/2017; Purchase;" Mouse Type 5; Dell";3;1099;3297;C;12
960629;2/1/2017; Purchase;" Phone Type 9; HP";1;22;22;B;12
960630;2/1/2017; Purchase;" Keyboard Type 4; Dell";16;32;512;C;12
960631;2/1/2017; Purchase;" Hard Drive Type 6; Dell";12;32;384;C;12
960632;2/1/2017; Purchase;" Headphones Type 4; Samsung";19;211;4009;C;12
960633;2/1/2017; Purchase;" Phone Type 2; Huawei";17;24;408;C;12
960634;2/1/2017; Purchase;" Speakers Type 5; HP";12;331;3972;C;12
960635;2/1/2017; Purchase;" Headphones Type 2; Samsung";12;47;564;B;12
960636;2/1/2017; Purchase;" Mouse Type 6; HP";15;170;2550;B;12
960637;2/1/2017; Purchase;" Monitor Type 2; Samsung";18;1437;25866;A;12
960638;2/1/2017; Purchase;" Phone Type 4; Huawei";5;463;2315;C;12
960639;2/1/2017; Purchase;" Phone Type 12; Huawei";22;76;1672;A;12
960640;2/1/2017; Purchase;" Monitor Type 1; Huawei";24;39;936;C;12
960641;2/1/2017; Purchase;" Memory Type 1; Samsung";3;39;117;B;12
960642;2/1/2017; Purchase;" Keyboard Type 2; Samsung";11;192;2112;C;12
960643;2/1/2017; Purchase;" Monitor Type 1; HP";6;194;1164;A;12
960644;2/1/2017; Purchase;" Keyboard Type 1; Dell";16;391;6256;C;12
960645;2/1/2017; Purchase;" Phone Type 7; Dell";18;364;6552;B;12
960646;2/1/2017; Purchase;" Desktop Type 7; Huawei";9;316;2844;C;12
960647;2/1/2017; Purchase;" Phone Type 4; Samsung";18;38;684;C;12
960648;2/1/2017; Purchase;" Mouse Type 7; Huawei";5;35;175;A;12
960649;2/1/2017; Purchase;" Memory Type 2; HP";17;17;289;A;12
960650;2/1/2017; Purchase;" Tablet Type 4; Huawei";17;78;1326;B;12
960651;2/1/2017; Purchase;" Smart Watch Type 2; HP";5;330;1650;C;12
960652;2/1/2017; Purchase;" Tablet Type 6; HP";6;325;1950;B;12
960653;2/1/2017; Purchase;" Hard Drive Type 7; Huawei";3;260;780;A;12
960654;2/1/2017; Purchase;" Headphones Type 2; Dell";12;55;660;A;12
960655;2/1/2017; Purchase;" Smart Watch Type 3; Samsung";5;36;180;B;12
960656;2/1/2017; Purchase;" Keyboard Type 3; Samsung";23;78;1794;C;12
960657;2/1/2017; Purchase;" Hard Drive Type 8; Huawei";17;36;612;B;12
960658;2/1/2017; Purchase;" Speakers Type 1; Samsung";5;120;600;B;12
960659;2/1/2017; Purchase;" Desktop Type 3; Huawei";21;183;3843;C;12
960660;2/1/2017; Purchase;" Hard Drive Type 5; Huawei";20;13;260;B;12
960661;2/1/2017; Purchase;" Desktop Type 12; Dell";23;904;20792;C;12
960662;2/1/2017; Purchase;" Headphones Type 4; HP";13;211;2743;C;12
960663;2/1/2017; Purchase;" Tablet Type 2; Dell";23;10;230;C;12
960664;2/1/2017; Purchase;" Laptop Type 5; Samsung";11;288;3168;B;12
960665;2/1/2017; Purchase;" Speakers Type 4; HP";22;16;352;C;12
960666;2/1/2017; Purchase;" Monitor Type 4; Dell";13;61;793;C;12
960667;2/1/2017; Purchase;" Desktop Type 6; Huawei";15;27;405;C;12
960668;2/1/2017; Purchase;" Tablet Type 6; Huawei";20;254;5080;C;12
960669;2/1/2017; Purchase;" Keyboard Type 3; HP";1;61;61;B;12
960670;2/1/2017; Purchase;" Memory Type 4; Dell";20;31;620;C;12
960671;2/1/2017; Purchase;" Laptop Type 5; Huawei";13;20;260;C;12
960672;2/1/2017; Purchase;" Desktop Type 2; Dell";9;90;810;B;12
960673;2/1/2017; Purchase;" Desktop Type 3; Huawei";22;364;8008;B;12
