Invoice #;Date;Operation Type (purchase / relocation);Product;Quantity;Cost Price;Total;Supplier;Store
900352;01.01.2017; Purchase;" Headphones Type 3; Dell";2;45;90; B;10
900353;01.01.2017; Purchase;" Keyboard Type 2; Samsung";1;13;65; B;10
900354;01.01.2017; Purchase;" Microphone Type 1; HP";4;27;108; C;10
900355;01.01.2017; Purchase;" Mouse Type 5; HP";10;13;52; C;10
900356;01.01.2017; Purchase;" Desktop Type 9; Huawei";10;463;2315; C;10
900357;01.01.2017; Purchase;" Desktop Type 8; HP";2;399;1995; C;10
900358;01.01.2017; Purchase;" Hard Drive Type 1; Huawei";4;35;140; C;10
900359;01.01.2017; Purchase;" Hard Drive Type 6; HP";10;68;68; C;10
900360;01.01.2017; Purchase;" Memory Type 4; Dell";10;63;252; C;10
900361;01.01.2017; Purchase;" Laptop Type 6; Samsung";10;789;1578; A;10
900362;01.01.2017; Purchase;" Laptop Type 5; HP";1;913;1826; A;10
900363;01.01.2017; Purchase;" Desktop Type 1; Huawei";1;423;1692; A;10
900364;01.01.2017; Purchase;" Charger Type 2; HP";2;9;18; A;10
900365;01.01.2017; Purchase;" Hard Drive Type 2; Huawei";1;33;99; A;10
900366;01.01.2017; Purchase;" Desktop Type 6; Samsung";2;272;544; B;10
900367;01.01.2017; Purchase;" Phone Type 2; Samsung";3;208;624; B;10
900368;01.01.2017; Purchase;" Desktop Type 4; Dell";10;341;682; B;10
900369;01.01.2017; Purchase;" Smart Watch Type 1; Samsung";10;224;448; B;10
900370;01.01.2017; Purchase;" Headphones Type 6; Huawei";10;45;45; B;10
900371;01.01.2017; Purchase;" Memory Type 1; Dell";10;47;141; B;10
900372;01.01.2017; Purchase;" Phone Type 3; Huawei";3;336;1008; B;10
900373;01.01.2017; Purchase;" Speakers Type 6; HP";3;17;68; B;10
900374;01.01.2017; Purchase;" Memory Type 1; Samsung";10;40;200; B;10
900375;01.01.2017; Purchase;" Monitor Type 1; Samsung";10;103;515; B;10
900376;01.01.2017; Purchase;" Phone Type 9; Samsung";4;340;1700; B;10
900377;01.01.2017; Purchase;" Phone Type 2; HP";10;278;1112; B;10
900378;01.01.2017; Purchase;" Keyboard Type 4; Dell";10;15;45; B;10
900379;01.01.2017; Purchase;" Speakers Type 7; Dell";10;25;50; B;10
900380;01.01.2017; Purchase;" Phone Type 7; Huawei";10;391;391; B;10
900381;01.01.2017; Purchase;" Phone Type 1; HP";10;195;390; B;10
900382;01.01.2017; Purchase;" Phone Type 4; Samsung";4;461;1844; B;10
900383;01.01.2017; Purchase;" Phone Type 10; Dell";1;237;237; B;10
900384;01.01.2017; Purchase;" Desktop Type 11; Huawei";5;372;1860; B;10
900385;01.01.2017; Purchase;" Phone Type 5; Dell";3;370;1850; B;10
900386;01.01.2017; Purchase;" Phone Type 8; Huawei";5;241;1205; B;10
900387;01.01.2017; Purchase;" Microphone Type 2; Samsung";3;24;72; B;10
900388;01.01.2017; Purchase;" Microphone Type 3; Huawei";5;43;215; B;10
900389;01.01.2017; Purchase;" Phone Type 1; Dell";10;213;639; B;10
900390;01.01.2017; Purchase;" Phone Type 11; Samsung";10;355;710; B;10
900391;01.01.2017; Purchase;" Monitor Type 4; Huawei";10;151;604; B;10
900392;01.01.2017; Purchase;" Hard Drive Type 8; Samsung";1;92;184; B;10
900393;01.01.2017; Purchase;" Hard Drive Type 3; Huawei";5;48;240; B;10
900394;01.01.2017; Purchase;" Microphone Type 2; Dell";1;20;100; C;10
900395;01.01.2017; Purchase;" Phone Type 1; Huawei";10;253;759; C;10
900396;01.01.2017; Purchase;" Headphones Type 4; Dell";5;20;100; C;10
900397;01.01.2017; Purchase;" Monitor Type 2; HP";10;105;210; C;10
900398;01.01.2017; Purchase;" Phone Type 4; Dell";10;340;680; C;10
900399;01.01.2017; Purchase;" Desktop Type 11; Dell";3;281;843; C;10
900400;01.01.2017; Purchase;" Desktop Type 12; HP";4;235;940; C;10
900401;01.01.2017; Purchase;" Desktop Type 12; Samsung";10;247;988; C;10
900402;01.01.2017; Purchase;" Headphones Type 1; Dell";10;51;255; C;10
900403;01.01.2017; Purchase;" Smart Watch Type 2; HP";1;120;600; C;10
900404;01.01.2017; Purchase;" Hard Drive Type 3; Dell";3;54;162; C;10
900405;01.01.2017; Purchase;" Charger Type 2; Huawei";1;10;10; C;10
900406;01.01.2017; Purchase;" Desktop Type 10; HP";10;335;335; C;10
900407;01.01.2017; Purchase;" Mouse Type 7; Huawei";1;8;8; C;10
900408;01.01.2017; Purchase;" Charger Type 1; HP";2;7;14; C;10
900409;01.01.2017; Purchase;" Keyboard Type 1; Dell";2;44;88; C;10
900410;01.01.2017; Purchase;" Monitor Type 1; HP";4;94;376; A;10
900411;01.01.2017; Purchase;" Tablet Type 5; Dell";5;132;660; A;10
900412;01.01.2017; Purchase;" Headphones Type 6; Dell";5;40;200; A;10
900413;01.01.2017; Purchase;" Desktop Type 4; Samsung";3;338;1014; A;10
900414;01.01.2017; Purchase;" Memory Type 4; Samsung";4;53;212; A;10
900415;01.01.2017; Purchase;" Phone Type 2; Dell";5;266;1330; A;10
900416;01.01.2017; Purchase;" Tablet Type 1; Dell";10;330;330; A;10
900417;01.01.2017; Purchase;" Mouse Type 3; Samsung";4;11;44; A;10
900418;01.01.2017; Purchase;" Desktop Type 8; Samsung";1;421;1263; A;10
900419;01.01.2017; Purchase;" Phone Type 8; Samsung";1;253;253; B;10
900420;01.01.2017; Purchase;" Desktop Type 6; HP";2;348;1392; B;10
900421;01.01.2017; Purchase;" Headphones Type 3; Samsung";10;35;35; B;10
900422;01.01.2017; Purchase;" Mouse Type 6; Huawei";10;16;48; B;10
900423;01.01.2017; Purchase;" Tablet Type 6; Huawei";1;168;168; B;10
900424;01.01.2017; Purchase;" Laptop Type 6; Dell";10;1024;3072; B;10
900425;01.01.2017; Purchase;" Phone Type 8; Dell";3;316;1580; B;10
900426;01.01.2017; Purchase;" Speakers Type 3; HP";4;72;288; B;10
900427;01.01.2017; Purchase;" Hard Drive Type 3; Samsung";10;48;144; B;10
900428;01.01.2017; Purchase;" Speakers Type 7; Samsung";3;29;87; B;10
900429;01.01.2017; Purchase;" Smart Watch Type 2; Huawei";4;138;690; B;10
900430;01.01.2017; Purchase;" Speakers Type 6; Huawei";5;12;60; B;10
900431;01.01.2017; Purchase;" Headphones Type 5; Huawei";10;16;48; B;10
900432;01.01.2017; Purchase;" Speakers Type 6; Dell";10;12;24; B;10
900433;01.01.2017; Purchase;" Desktop Type 3; Huawei";1;135;540; B;10
900434;01.01.2017; Purchase;" Hard Drive Type 4; Huawei";2;54;108; B;10
900435;01.01.2017; Purchase;" Speakers Type 5; Samsung";4;67;268; B;10
900436;01.01.2017; Purchase;" Laptop Type 5; Huawei";10;783;2349; B;10
900437;01.01.2017; Purchase;" Headphones Type 5; Dell";4;21;84; B;10
900438;01.01.2017; Purchase;" Tablet Type 3; Huawei";4;203;1015; B;10
900439;01.01.2017; Purchase;" Desktop Type 7; Huawei";2;315;630; B;10
900440;01.01.2017; Purchase;" Speakers Type 2; HP";5;37;185; B;10
900441;01.01.2017; Purchase;" Headphones Type 5; Samsung";5;18;90; B;10
900442;01.01.2017; Purchase;" Mouse Type 7; Samsung";2;10;20; B;10
900443;01.01.2017; Purchase;" Hard Drive Type 1; HP";10;47;47; B;10
900444;01.01.2017; Purchase;" Headphones Type 5; HP";3;22;66; B;10
900445;01.01.2017; Purchase;" Laptop Type 5; Dell";10;843;843; B;10
900446;01.01.2017; Purchase;" Tablet Type 4; Samsung";4;368;1472; C;10
900447;01.01.2017; Purchase;" Laptop Type 2; Huawei";5;1738;8690; C;10
900448;01.01.2017; Purchase;" Speakers Type 1; HP";10;53;106; C;10
900449;01.01.2017; Purchase;" Memory Type 3; Dell";10;38;190; C;10
900450;01.01.2017; Purchase;" Tablet Type 7; Samsung";1;194;194; C;10
900451;01.01.2017; Purchase;" Hard Drive Type 4; HP";5;41;205; C;10
900452;01.01.2017; Purchase;" Phone Type 6; HP";2;368;736; C;10
900453;01.01.2017; Purchase;" Mouse Type 6; HP";10;20;20; C;10
900454;01.01.2017; Purchase;" Phone Type 8; HP";2;233;466; C;10
900455;01.01.2017; Purchase;" Tablet Type 7; Dell";3;207;621; C;10
900456;01.01.2017; Purchase;" Desktop Type 6; Huawei";10;345;690; C;10
900457;01.01.2017; Purchase;" Mouse Type 1; Huawei";10;4;16; C;10
900458;01.01.2017; Purchase;" Laptop Type 4; Dell";10;1501;3002; C;10
900459;01.01.2017; Purchase;" Phone Type 3; HP";4;381;1524; C;10
900460;01.01.2017; Purchase;" Tablet Type 2; Dell";4;154;616; C;10
900461;01.01.2017; Purchase;" Mouse Type 3; Huawei";2;12;24; C;10
900462;01.01.2017; Purchase;" Phone Type 9; HP";10;288;1152; C;10
900463;01.01.2017; Purchase;" Headphones Type 6; Samsung";2;34;170; C;10
900464;01.01.2017; Purchase;" Mouse Type 5; Samsung";1;11;11; C;10
900465;01.01.2017; Purchase;" Memory Type 1; HP";2;33;132; C;10
900466;01.01.2017; Purchase;" Tablet Type 2; Samsung";5;164;820; C;10
900467;01.01.2017; Purchase;" Desktop Type 8; Dell";1;345;1380; C;10
900468;01.01.2017; Purchase;" Desktop Type 11; HP";3;366;1098; C;10
900469;01.01.2017; Purchase;" Hard Drive Type 7; Dell";10;86;86; C;10
900470;01.01.2017; Purchase;" Tablet Type 6; Samsung";10;246;492; A;10
900471;01.01.2017; Purchase;" Phone Type 5; Huawei";10;409;2045; A;10
900472;01.01.2017; Purchase;" Speakers Type 4; Huawei";1;46;46; A;10
900473;01.01.2017; Purchase;" Speakers Type 2; Huawei";10;42;210; A;10
900474;01.01.2017; Purchase;" Laptop Type 4; Huawei";10;1673;3346; A;10
900475;01.01.2017; Purchase;" Phone Type 3; Dell";2;429;858; A;10
900476;01.01.2017; Purchase;" Desktop Type 12; Dell";3;212;636; A;10
900477;01.01.2017; Purchase;" Hard Drive Type 7; Samsung";10;86;86; A;10
900478;01.01.2017; Purchase;" Speakers Type 1; Dell";5;42;210; A;10
900479;01.01.2017; Purchase;" Microphone Type 2; HP";2;22;44; A;10
900480;01.01.2017; Purchase;" Hard Drive Type 7; Huawei";4;84;336; A;10
900481;01.01.2017; Purchase;" Phone Type 3; Samsung";5;340;1700; A;10
900482;01.01.2017; Purchase;" Monitor Type 2; Huawei";4;87;348; A;10
900483;01.01.2017; Purchase;" Smart Watch Type 1; Huawei";1;209;209; A;10
900484;01.01.2017; Purchase;" Desktop Type 9; Samsung";10;595;2380; A;10
900485;01.01.2017; Purchase;" Phone Type 7; Samsung";5;336;1680; A;10
900486;01.01.2017; Purchase;" Headphones Type 4; HP";3;25;125; A;10
900487;01.01.2017; Purchase;" Memory Type 3; HP";1;39;39; A;10
900488;01.01.2017; Purchase;" Desktop Type 7; Dell";10;447;447; A;10
900489;01.01.2017; Purchase;" Tablet Type 3; HP";1;201;603; A;10
900490;01.01.2017; Purchase;" Phone Type 6; Samsung";1;327;327; A;10
900491;01.01.2017; Purchase;" Headphones Type 2; Samsung";5;37;185; A;10
900492;01.01.2017; Purchase;" Laptop Type 1; Dell";1;609;609; A;10
900493;01.01.2017; Purchase;" Tablet Type 2; Huawei";3;198;792; A;10
900494;01.01.2017; Purchase;" Mouse Type 7; Dell";10;10;20; A;10
900495;01.01.2017; Purchase;" Microphone Type 3; Samsung";10;36;36; A;10
900496;01.01.2017; Purchase;" Mouse Type 2; Samsung";5;7;35; A;10
900497;01.01.2017; Purchase;" Hard Drive Type 6; Dell";3;61;183; A;10
900498;01.01.2017; Purchase;" Hard Drive Type 8; HP";10;75;225; A;10
900499;01.01.2017; Purchase;" Speakers Type 2; Dell";2;32;64; A;10
900500;01.01.2017; Purchase;" Hard Drive Type 5; HP";3;78;234; B;10
900501;01.01.2017; Purchase;" Desktop Type 1; Dell";2;369;738; B;10
900502;01.01.2017; Purchase;" Phone Type 11; Dell";1;404;404; B;10
900503;01.01.2017; Purchase;" Tablet Type 3; Dell";4;264;1320; B;10
900504;01.01.2017; Purchase;" Charger Type 1; Dell";3;7;21; B;10
900505;01.01.2017; Purchase;" Keyboard Type 2; Huawei";5;12;60; B;10
900506;01.01.2017; Purchase;" Memory Type 3; Huawei";3;34;102; B;10
900507;01.01.2017; Purchase;" Phone Type 2; Huawei";3;254;762; C;10
900508;01.01.2017; Purchase;" Tablet Type 4; HP";5;268;1340; C;10
900509;01.01.2017; Purchase;" Monitor Type 3; Huawei";1;133;133; C;10
900510;01.01.2017; Purchase;" Tablet Type 6; Dell";3;217;651; C;10
900511;01.01.2017; Purchase;" Monitor Type 2; Dell";2;85;170; C;10
900512;01.01.2017; Purchase;" Phone Type 9; Huawei";5;355;1775; C;10
900513;01.01.2017; Purchase;" Phone Type 5; Samsung";3;474;1422; C;10
900514;01.01.2017; Purchase;" Laptop Type 1; Huawei";1;533;1066; C;10
900515;01.01.2017; Purchase;" Tablet Type 6; HP";10;194;388; C;10
900516;01.01.2017; Purchase;" Laptop Type 3; HP";1;1559;1559; C;10
900517;01.01.2017; Purchase;" Keyboard Type 1; Samsung";10;37;37; C;10
900518;01.01.2017; Purchase;" Desktop Type 7; HP";10;451;1353; C;10
900519;01.01.2017; Purchase;" Speakers Type 3; Samsung";1;54;54; C;10
900520;01.01.2017; Purchase;" Mouse Type 4; HP";5;21;105; C;10
900521;01.01.2017; Purchase;" Desktop Type 10; Dell";4;298;1192; C;10
900522;01.01.2017; Purchase;" Phone Type 5; HP";2;374;748; C;10
900523;01.01.2017; Purchase;" Headphones Type 1; Huawei";2;43;86; C;10
900524;01.01.2017; Purchase;" Microphone Type 2; Huawei";1;17;17; C;10
900525;01.01.2017; Purchase;" Memory Type 2; Dell";5;83;415; C;10
900526;01.01.2017; Purchase;" Desktop Type 9; Dell";1;453;2265; C;10
900527;01.01.2017; Purchase;" Desktop Type 5; HP";10;297;594; C;10
900528;01.01.2017; Purchase;" Monitor Type 4; Samsung";10;127;635; C;10
900529;01.01.2017; Purchase;" Hard Drive Type 5; Huawei";2;62;124; C;10
900530;01.01.2017; Purchase;" Desktop Type 2; Dell";5;272;1360; C;10
900531;01.01.2017; Purchase;" Tablet Type 3; Samsung";3;232;696; A;10
900532;01.01.2017; Purchase;" Charger Type 1; Huawei";10;7;35; A;10
900533;01.01.2017; Purchase;" Smart Watch Type 3; Samsung";10;188;940; B;10
900534;01.01.2017; Purchase;" Speakers Type 7; Huawei";10;29;116; B;10
900535;01.01.2017; Purchase;" Desktop Type 5; Dell";10;288;576; B;10
900536;01.01.2017; Purchase;" Hard Drive Type 2; HP";5;34;170; B;10
900537;01.01.2017; Purchase;" Phone Type 4; Huawei";1;405;405; B;10
900538;01.01.2017; Purchase;" Headphones Type 3; Huawei";1;38;38; B;10
900539;01.01.2017; Purchase;" Tablet Type 5; Samsung";10;135;540; B;10
900540;01.01.2017; Purchase;" Memory Type 4; HP";3;54;162; B;10
900541;01.01.2017; Purchase;" Tablet Type 7; Huawei";10;160;320; B;10
900542;01.01.2017; Purchase;" Phone Type 6; Huawei";5;323;1615; B;10
900543;01.01.2017; Purchase;" Monitor Type 3; Samsung";4;129;516; B;10
900544;01.01.2017; Purchase;" Hard Drive Type 1; Dell";2;32;64; B;10
900545;01.01.2017; Purchase;" Speakers Type 2; Samsung";10;28;56; B;10
900546;01.01.2017; Purchase;" Smart Watch Type 2; Dell";1;159;159; B;10
900547;01.01.2017; Purchase;" Desktop Type 3; Dell";5;144;720; B;10
900548;01.01.2017; Purchase;" Memory Type 1; Huawei";5;41;205; B;10
900549;01.01.2017; Purchase;" Speakers Type 1; Huawei";4;49;196; B;10
900550;01.01.2017; Purchase;" Smart Watch Type 2; Samsung";4;161;644; B;10
900551;01.01.2017; Purchase;" Desktop Type 5; Samsung";10;319;957; B;10
900552;01.01.2017; Purchase;" Mouse Type 3; Dell";2;12;24; B;10
900553;01.01.2017; Purchase;" Phone Type 10; HP";10;292;1168; B;10
900554;01.01.2017; Purchase;" Headphones Type 6; HP";4;41;164; B;10
900555;01.01.2017; Purchase;" Keyboard Type 1; Huawei";10;41;205; B;10
900556;01.01.2017; Purchase;" Headphones Type 2; HP";1;33;33; B;10
900557;01.01.2017; Purchase;" Hard Drive Type 8; Dell";10;86;430; B;10
900558;01.01.2017; Purchase;" Keyboard Type 2; Dell";2;12;24; B;10
900559;01.01.2017; Purchase;" Charger Type 2; Samsung";10;9;27; B;10
900560;01.01.2017; Purchase;" Phone Type 7; Dell";10;461;922; B;10
900561;01.01.2017; Purchase;" Hard Drive Type 8; Huawei";10;80;240; C;10
900562;01.01.2017; Purchase;" Desktop Type 2; Huawei";10;201;1005; C;10
900563;01.01.2017; Purchase;" Laptop Type 2; Dell";5;1532;7660; C;10
900564;01.01.2017; Purchase;" Speakers Type 5; Dell";2;63;126; C;10
900565;01.01.2017; Purchase;" Laptop Type 2; Samsung";3;1501;4503; C;10
900566;01.01.2017; Purchase;" Laptop Type 3; Samsung";10;1572;1572; C;10
900567;01.01.2017; Purchase;" Speakers Type 3; Huawei";10;57;171; C;10
900568;01.01.2017; Purchase;" Tablet Type 1; Huawei";5;433;2165; C;10
900569;01.01.2017; Purchase;" Headphones Type 2; Dell";10;38;152; C;10
900570;01.01.2017; Purchase;" Headphones Type 2; Huawei";10;37;111; C;10
900571;01.01.2017; Purchase;" Desktop Type 7; Samsung";10;304;1216; C;10
900572;01.01.2017; Purchase;" Phone Type 12; HP";5;316;1580; C;10
900573;01.01.2017; Purchase;" Desktop Type 12; Huawei";10;243;243; C;10
900574;01.01.2017; Purchase;" Keyboard Type 4; Samsung";1;13;13; C;10
900575;01.01.2017; Purchase;" Phone Type 10; Samsung";4;263;1052; C;10
900576;01.01.2017; Purchase;" Monitor Type 3; HP";4;138;552; C;10
900577;01.01.2017; Purchase;" Phone Type 9; Dell";10;325;1625; C;10
900578;01.01.2017; Purchase;" Laptop Type 4; HP";2;1158;2316; C;10
900579;01.01.2017; Purchase;" Mouse Type 2; Huawei";10;8;8; C;10
900580;01.01.2017; Purchase;" Smart Watch Type 3; Dell";3;143;572; C;10
900581;01.01.2017; Purchase;" Phone Type 11; HP";2;351;702; C;10
900582;01.01.2017; Purchase;" Laptop Type 3; Huawei";4;1106;4424; C;10
900583;01.01.2017; Purchase;" Mouse Type 5; Huawei";4;13;52; C;10
900584;01.01.2017; Purchase;" Hard Drive Type 7; HP";10;90;270; C;10
900585;01.01.2017; Purchase;" Speakers Type 4; HP";10;62;124; C;10
900586;01.01.2017; Purchase;" Desktop Type 10; Samsung";4;287;1435; C;10
900587;01.01.2017; Purchase;" Monitor Type 1; Dell";2;108;216; C;10
900588;01.01.2017; Purchase;" Microphone Type 1; Huawei";10;33;66; C;10
900589;01.01.2017; Purchase;" Mouse Type 4; Dell";3;19;57; A;10
900590;01.01.2017; Purchase;" Desktop Type 10; Huawei";10;248;496; A;10
900591;01.01.2017; Purchase;" Tablet Type 4; Huawei";10;265;795; A;10
900592;01.01.2017; Purchase;" Tablet Type 2; HP";10;211;422; A;10
900593;01.01.2017; Purchase;" Smart Watch Type 1; HP";5;264;1320; A;10
900594;01.01.2017; Purchase;" Memory Type 2; HP";2;80;160; A;10
900595;01.01.2017; Purchase;" Desktop Type 8; Huawei";10;353;1765; A;10
900596;01.01.2017; Purchase;" Keyboard Type 3; Dell";3;17;51; A;10
900597;01.01.2017; Purchase;" Laptop Type 1; Samsung";4;615;2460; A;10
900598;01.01.2017; Purchase;" Desktop Type 11; Samsung";5;339;1695; A;10
900599;01.01.2017; Purchase;" Laptop Type 2; HP";10;1437;1437; A;10
900600;01.01.2017; Purchase;" Phone Type 12; Samsung";3;275;1100; A;10
900601;01.01.2017; Purchase;" Smart Watch Type 3; Huawei";3;153;612; A;10
900602;01.01.2017; Purchase;" Headphones Type 1; HP";10;53;212; A;10
900603;01.01.2017; Purchase;" Keyboard Type 3; Huawei";10;14;70; A;10
900604;01.01.2017; Purchase;" Speakers Type 5; HP";10;61;305; A;10
900605;01.01.2017; Purchase;" Microphone Type 3; Dell";10;34;34; A;10
900606;01.01.2017; Purchase;" Desktop Type 2; HP";10;225;675; A;10
900607;01.01.2017; Purchase;" Phone Type 4; HP";1;332;996; B;10
900608;01.01.2017; Purchase;" Desktop Type 4; HP";2;373;746; B;10
900609;01.01.2017; Purchase;" Desktop Type 3; Samsung";1;159;795; B;10
900610;01.01.2017; Purchase;" Desktop Type 1; HP";2;415;830; B;10
900611;01.01.2017; Purchase;" Smart Watch Type 1; Dell";4;189;756; B;10
900612;01.01.2017; Purchase;" Tablet Type 4; Dell";10;300;900; B;10
900613;01.01.2017; Purchase;" Smart Watch Type 3; HP";5;167;835; C;10
900614;01.01.2017; Purchase;" Phone Type 6; Dell";5;368;1840; C;10
900615;01.01.2017; Purchase;" Memory Type 2; Huawei";10;90;360; C;10
900616;01.01.2017; Purchase;" Desktop Type 3; HP";10;178;178; C;10
900617;01.01.2017; Purchase;" Keyboard Type 3; Samsung";10;14;70; C;10
900618;01.01.2017; Purchase;" Mouse Type 7; HP";10;11;33; C;10
900619;01.01.2017; Purchase;" Phone Type 12; Dell";3;284;1420; C;10
900620;01.01.2017; Purchase;" Monitor Type 1; Huawei";10;116;116; C;10
900621;01.01.2017; Purchase;" Mouse Type 2; HP";1;8;8; C;10
900622;01.01.2017; Purchase;" Monitor Type 3; Dell";10;133;133; C;10
900623;01.01.2017; Purchase;" Mouse Type 5; Dell";1;10;30; C;10
900624;01.01.2017; Purchase;" Hard Drive Type 5; Dell";1;77;77; C;10
900625;01.01.2017; Purchase;" Monitor Type 4; HP";10;180;540; C;10
900626;01.01.2017; Purchase;" Tablet Type 1; HP";10;433;2165; C;10
900627;01.01.2017; Purchase;" Phone Type 12; Huawei";10;342;342; C;10
900628;01.01.2017; Purchase;" Microphone Type 1; Samsung";3;29;87; C;10
900629;01.01.2017; Purchase;" Speakers Type 6; Samsung";10;12;12; A;10
900630;01.01.2017; Purchase;" Headphones Type 3; HP";3;38;114; A;10
900631;01.01.2017; Purchase;" Laptop Type 3; Dell";10;1599;4797; A;10
900632;01.01.2017; Purchase;" Headphones Type 4; Samsung";4;27;108; A;10
900633;01.01.2017; Purchase;" Hard Drive Type 1; Samsung";5;48;240; B;10
900634;01.01.2017; Purchase;" Mouse Type 2; Dell";10;9;27; B;10
900635;01.01.2017; Purchase;" Charger Type 1; Samsung";3;6;18; B;10
900636;01.01.2017; Purchase;" Mouse Type 1; HP";10;5;25; B;10
900637;01.01.2017; Purchase;" Monitor Type 4; Dell";10;170;680; B;10
900638;01.01.2017; Purchase;" Phone Type 10; Huawei";10;324;324; C;10
900639;01.01.2017; Purchase;" Phone Type 11; Huawei";10;362;724; C;10
900640;01.01.2017; Purchase;" Laptop Type 6; HP";10;817;1634; C;10
900641;01.01.2017; Purchase;" Hard Drive Type 6; Huawei";10;68;136; C;10
900642;01.01.2017; Purchase;" Laptop Type 1; HP";10;749;2247; C;10
900643;01.01.2017; Purchase;" Microphone Type 1; Dell";10;32;160; A;10
900644;01.01.2017; Purchase;" Keyboard Type 1; HP";10;44;44; A;10
900645;01.01.2017; Purchase;" Speakers Type 7; HP";10;25;50; B;10
900646;01.01.2017; Purchase;" Mouse Type 1; Dell";10;5;15; B;10
900647;01.01.2017; Purchase;" Mouse Type 1; Samsung";10;5;20; B;10
900648;01.01.2017; Purchase;" Mouse Type 6; Dell";4;19;76; B;10
900649;01.01.2017; Purchase;" Phone Type 1; Samsung";10;200;400; B;10
900650;01.01.2017; Purchase;" Tablet Type 1; Samsung";10;429;858; B;10
900651;01.01.2017; Purchase;" Hard Drive Type 2; Samsung";10;38;190; B;10
900652;01.01.2017; Purchase;" Keyboard Type 3; HP";10;16;48; B;10
900653;01.01.2017; Purchase;" Tablet Type 5; Huawei";5;148;740; B;10
900654;01.01.2017; Purchase;" Desktop Type 4; Huawei";10;360;1080; B;10
900655;01.01.2017; Purchase;" Headphones Type 3; Dell";2;45;90; B;10
